STUFFID,author,year,ref_title,ref_journal,ref_volume,ref_page,ref_doi,no1,no2,type1,ref1,type2,ref2,notes_stim,data_program,data_name,language,notes_lang,population,notes_var,aoa,ambiguity,arousal,assoc,category,cloze,complex,concrete,confusion,dist,dominate,easelearn,familiar,freq,gpc,identify,identifyld,identifyn,imagevar,imagine,intense,meaning,modality,morph,nameagree,orthon,pos,phonon,prime,pronounce,rt,recall,recognition,rime,semantic,sensory,sentcomp,typical,valence,visualcomp,wordcomp,syllables,letters,phonemes,imageagree,similar
711,"Hout, Goldinger, & Brady",2014,MM-MDS: A multidemensional scaling database with similarity ratings for 240 object categories from the Massive Memory Picture Database,PLoS One,9,e112644,10.1371/journal.pone.0112644,240,,Categories,,Pictures,,,1,MM-MDS,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
712,Iacullo & Marucci,2015,Normative data for Italian Deese/Roediger-McDermott lists,Behavior Research Methods,48,381-389,10.3758/s13428-015-0582-3,24,,Categories,,,,DRM lists,0,,Italian,,, False memories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
713,im Walde & Borgwaldt,2015,Association norms for German noun compounds and their constituents,Behavior Research Methods,47,1199-1221,10.3758/s13428-014-0539-y,442,,Word Pairs,Vonder Heide & Borgwaldt (2009),,,,0,,German,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Imbir,2014,"Affective norms for 1,586 Polish words (ANPW): Duality-of-mind approach",Behavior Research Methods,47,860-870,10.3758/s13428-014-0509-4,1586,,Words,ANEW: Bradley & Lang (1999),,,,1,ANPW,Other,Polish,,"Pleasantness, origin, significance, source of experience",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
715,Imbir,2017,The Affective Norms for Polish Short Texts (ANPST) Database Properties and Impact of Participantsäó» Population and Sex on Affective Ratings,Frontiers in Psychology,8,855,10.3389/fpsyg.2017.00855,718,,Cloze/Sentences,,,,,1,ANPST,Other,Polish,,"Significance, affect",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
716,Ivaska,2014,The corpus of advanced learner Finnish (LAS2): Database and toolkit to study academic learner Finnish,Apples - Journal of Applied Language Studies,8,21-38,,631402,,Corpus,,,,Corpus,1,LAS2,Other,Finnish,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Jouravlev & McRae,2015,Thematic relatedness production norms for 100 object concepts,Behavior Research Methods,48,1349-1357,10.3758/s13428-015-0679-8,100,,Words,,,,Thematically related word sets,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
718,"Juhasz, Lai, & Woodcock",2014,"A database of 629 English compound words: ratings of familiarity, lexeme meaning dominance, semantic transparency, age of acquisition, imageability, and sensory experience",Behavior Research Methods,47,1004-1019,10.3758/s13428-014-0523-6,629,,Words,"Balota, Yap, Cortese, Hutchison, Kessler, Loftis, Neely, Nelson, Simpson, & Treiman (2007)",,,Compound words,0,,English,,,Transparency,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
719,Samudravijaya & Gogate,2013,Marathi speech database,,,,,,,Corpus,,,,Speech corpus,0,,Other,Marathi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,"Kong, Law, Kwan, Lai, & Lam",2015,A coding system with independent annotations of gesture forms and functions during verbal communication: Development of a Database of Speech and GEsture (DoSaGE),Journal of Nonverbal Behavior,39,93-111,10.1007/s10919-014-0200-6,3061,,Other,,,,Gestures,0,DoSaGE,Chinese,Cantonese,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"Kuperman, Stadthagen-Gonzalez, & Brysbaert",2012,"Age-of-aacquisition ratings for 30,000 English words",Behavior Research Methods,44,978-990,10.3758/s13428-012-0210-4,30121,,Words,"Brysbaert, New, & Keuleers (2012)",,,,0,,English,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,"Kyparissiadis, van Heuven, Pitchford, & Ledgeway",2017,"GreekLex 2: A comprehensive lexical databasewith part-of-speech, syllabic, phonological,and stress information",PLoS One,12,e0172493,10.1371/journal.pone.0172493,,,Words,,,,,1,GreekLex2,Other,Greek,,Stress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
723,"Li, Zhang, & Wang",2016,Descriptive Norms for 350 Chinese Idioms with Seven syntactic Structures,Behavior Research Methods,48,1678-1693,10.3758/s13428-015-0692-y,350,,Cloze/Sentences,,,,Idioms,0,,Chinese,,,"Knowledge, predictability, literacity",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,"Luniewska, Haman, Armon-Lotem, Etenkowski, Southwood, Andelkovic, Blom,ŒæBoerma, Chiat, de Abreu, Gagarina, Gavarro, Hakansson, Hickey, de Lopez,   Marinis, Popovic, Thordardottir, Blaziene, Sanchez, Dabasinskiene, Ege, Ehret, Fritsche, Gatt, Janssen, Kambanaros, Kapalkova, Kronqvist, Kunnari, Levorato, Nenonen, Fhlannchadha, O'Toole, Polisenska, Pomiechowska, Ringblom, Rinker, Roch, Savic, Slancova, Tsimpli, Unal-Logacev ",2015,Ratings of age of acquisition of 299 words across 25 languages: Is there a cross-linguistic order of words?,Behavior Research Methods,48,1154-1177,10.3758/s13428-015-0636-6,299,,Words,,,,,0,,Multiple,25 languages,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,"Ma, Correll, & Wittenbrink",2015,The Chicago face database: A free stimulus set of faces and norming data,Behavior Research Methods,47,1122-1135,10.3758/s13428-014-0532-5,158,,Pictures,,,,Black and white drawings,1,Chicago Face Drawings,English,,,"Threatening, masculinarity, femininity, attractiveness, trustworthiness, happy, angry, sadness, disgust, surprise, fearful",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,"Maddieson, Flavier, Marsico, Coupe, & Pellegrino",2015,LAPSyD: Lyon-Albuquerque phonological stystems database,,,,,,,Phonemes,,,,,1,LAPSyD,Multiple,,,Consonant,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
727,"Marful, Diez, & Fernandez",2014,Normative data for the 56 categories of Battig and Montague (1969) in Spanish,Behavior Research Methods,47,902-910,10.3758/s13428-014-0513-8,56,,Categories,Battig & Montague (1969),,,,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,"Marian, Bartolotti, Chabal, & Shock",2012,CLEARPOND: Cross-linguistic easy-accessŒæresource for phonological and orthographic neighborhood densities,PLoS One,7, e43230,10.1371/journal.pone.0043230,,,,,,,,1,CLEARPOND,Multiple,"Dutch, English, French, German, Spanish",,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
729,"Meuwissen, Anderson, & Zelazo",2017,"The creation and validation of the Developmental EmotionalFaces Stimulus Set",Behavior Research Methods,49,960-966,10.3758/s13428-016-0756-7,404,,Pictures,,,,Pictures of faces,1,Developmental Emotional Faces Sitmulus Set,English,,,"Happy, angry, fearful, sad, neutral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,"Michalowski, Drodziel, Matuszewski,  Koziejowski, Jednorg, & Marchewka",2017,"The Set of Fear Inducing Pictures (SFIP): Developmentand validation in fearful and nonfearful individuals",Behavior Research Methods,49,1407-1419,10.3758/s13428-016-0797-y,400,,Pictures,Various picture databases,,,,1,SFIP,English,,,Fear,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
731,Monnier & Syssau,2017,"Affective norms for 720 French words rated by childrenand adolescents (FANchild)",Behavior Research Methods,49,1882-1893,10.3758/s13428-016-0831-0,720,,Words,Monnier & Syssau (2014),,,,1,FANchild,French,,Children,Affective,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
732,Morton,2017,Public archives as a source of historical linguistic data: The construction and analysis of the British Telecom Correspondence Corpus,"Presented at the 9th International Corpus Linguistics Conference(CL2017)",,,,,,Corpus,,,,Corpus,1,British Telecom Correspondence,British English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,"Moussally, Rochat, Posada, & Van der Linden",2017,A database of body-only computer-generated pictures of women for body-image studies: Development and preliminary validation,Behavior Research Methods,49,172-183,10.3758/s13428‰ÛÒ016‰ÛÒ0703-7,61,,Pictures,,,,Body shape pictures,0,,English,,,"Attractiveness, beauty,  body shape",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
734,Mukherjee & Heise,2016,"Affective meanings of 1,469 Bengali concepts",Behavior Research Methods,49,184-197,10.3758/s13428-016-0704-6,1469,,Words,Francis & Herse (2006),,,Concepts,0,,Other,Bengali,,"Affective, evaluation, potency, activity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Nordmann & Jambazova,2016,Normative data for idiomatic expressions,Behavior Research Methods,49,198-215,10.3758/s13428-016-0705-5,90,,Cloze/Sentences,,,,Idioms,0,,Multiple,"Bulgarian, English",,"Literality, decomposability, length",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,"O'Reilly, Pigat, Fridenson, Berggren, Tal, Golan, Baron-Cohen, & Lundqvist",2016,The EU-Emotion Stimulus Set: A validation study,Behavior Research Methods,48,567-576,10.3758/s13428-015-0601-4,418,20,Other,,Other,,Videos of emotion categories,1,EU-Emotion Stimulus Set,English,,,Emotion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Ohlschlager & Vo,2017,"SCEGRAM: An image database for semantic and syntacticinconsistencies in scenes",Behavior Research Methods,49,1780-1791,10.3758/s13428-016-0820-3,744,,Color drawings,,,,62 images in 6 conditions,1,SCEGRAM,English,,,"Syntax, color",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,"Pexman, Heard, Lloyd, & Yap",2016,"The Calgary semantic decision project: concrete/abstract decision data for 10,000 English words",Behavior Research Methods,49,407-417,10.3758/s13428-016-0720-6,10000,,Words,"Brysbaert, New, & Keuleers (2012)",,,,1,Calgary Semantic Decision Project,English,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,"Prada, Rodriques, Silva, & Garrido",2015,Lisbon Symbol Database (LSD): Subjective norms for 600 symbols,Behavior Research Methods,48,1370-1382,10.3758/s13428-015-0643-7,600,,Symbols/Icons,,,,,1,Lisbon Symbol Database,Portuguese,,,Appeal,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
740,"Preti, Suttora, & Richetin",2015,"Can you hear what I feel? Avalidated prosodic set of angry, happy, and neutral Italian pseudowords",Behavior Research Methods,48,259-271,10.3758/s13428-015-0570-7,30,270,Pseudowords,,Other,,,0,,Italian,,,"Angry, happy, sad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,"Quadflieg, Michel, Bukowski, & Samson",2014,A database of Psycholinguistic and lexical properties for French adjectives referring to human and/or nonhuman attributes,Canadian Journal of Experimental Psychology,68,67-76,10.1037/cep0000001,875,,Words,,,,,0,,French,,,"Temporal stability, visibility, intensity, length",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
742,"Riegel, Wierzba, Wypych, Zurawski, Jednorog, Grabowska, & Marchewka",2015,Nencki Affective Word List (NAWL): the cultural adaptation of the Berlin Affective Word List-Reloaded (BAWL-R)  for Polish,Behavior Research Methods,47,1222-1236,10.3758/s13428-014-0552-1 ,2902,,Words,"Vo, Conrad, Kuchinke, Urton, Hofmann, & Jacobs (2009)",,,,1,NAWL,Other,Polish,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
743,"Riegel, Zurawski, Wierzba, Moslehi, Klocek, Horvat, Grabowska, Michalowski, Jednorog, & Marshewka",2015,Characterization of the Nencki Affective Picture System by discrete emotional categores (NAPS BE),Behavior Research Methods,48,600-612,10.3758/s13428-015-0620-1,510,,Pictures,"Marchewka, Zurawski, Jednorog, & Grabowska (2014)",,,,1,NAPS-BE,Other,Polish,,"Happy, sad, afraid, surprise, angry, disgusted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Samvelian & Faghiri,2013,"Introducing PersPred, a syntactic and semantic database for Persian complex predicates",The 9th Workshop on Multiword Expressions, ,10-20,,700,,Cloze/Sentences,,,,,0,,Other,Persian,,Syntax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
745,"Schauenburg, Ambrasat, Schroder, von Scheve, & Conrad",2014,Emotional connotations of words related to authority and community,Behavior Research Methods,47,720-735,10.3758/s13428-014-0494-7,858,,Words,,,,,0,,German,,,"Potency, authority, community",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
746,"Scheible, im Walde, Weller,Ê& Kisselew",2013,"A compact but linguistically detailed database for German verb subcategorisatin relying on dependency parses from web corpora: Tool, guidelines, and resource",In proceedings of the 8th Web as Corpus Workshop,,,,,,Words,,,,Verbs,1,SubCat-Extractor,German,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Schmidt,2014,The Database for Spoken German - DGD2,Proceedings of the ninth conference on international language resources and evaluation (LREC14),,,,8000000,,Corpus,,,,Spoken corpus,1,DGD2,German,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,"Schroeder, Wurzner, Heister, Geyken, & Kliegl",2014,childLex: a lexical database of German read by children,Behavior Research Methods,47,1085-1094,10.3758/s13428-014-0528-1,10000000,,Corpus,,,,Corpus,1,childLex,German,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
749,Schroter & Schroeder,2017,"The Developmental Lexicon Project: A behavioral databaseto investigate visual word recognition across the lifespan",Behavior Research Methods,49,2183-2203,10.3758/s13428-016-0851-9,1152,,Words,"Bohn, Fitz, & Weber (2009)",Pseudowords,,,1,Developmental Lexicon Project,German,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
750,Shao & Stiegert,2015,Predictors of photo naming: Dutch norms for 327 photos,Behavior Research Methods,48,577-584,10.3758/s13428-015-0613-0,327,,Pictures,,,,,0,,Dutch,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
751,"Shi, Hamdulla, Tang, Wang, & Zheng",2017,A Free Kazakh Speech Database and a Speech Recognition Baseline,Proceedings of APSIPA Annual Summit and Conference 2017,,,,,,Corpus,,,,Speech corpus,1,Kazakh Speech Database,Chinese,Kazakh,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Simon & Mus,2017,Languages under the influence: Building a database of Uralic languages,3rd International Workshop for Computational Linguistics of Uralic Languages,,10-24,,,,Corpus,,,,Written and spoken corpus,0,,Other,Uralic,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,"Soares, Costa, Machado, Comesana, & Oliveira",2017,"The Mino Word Pool: Norms for Imageability, Contreteness, and Subjective Frequency for 3,800 Portugese Words.",Behavior Research Methods,49,1065-1081,10.3758/s13428-016-0767-4,3800,,Words,"Soares, Pinheiro, Costa, Frade, Comesana, & Pureza (2014)",,,,1,Minho Word Pool,Portuguese,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,"Soares, Pinheiro, Costa, Frade, Comesana, & Pureza",2014,Adaptation of the International Affective Picture System (IAPS) for European Portuguese,Behavior Research Methods,47,1159-1177,10.3758/s13428-014-0535-2,1182,,Pictures,Lang (2008),,,,1,IAPS,Portuguese,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
755,"Soler, Dasi, Ruiz, & Cervera",2017,Spanish norms for completion of restricted length word stems,Behavior Research Methods,49,1920-1929,10.3758/s13428-016-0834-x,269,,Words,,,,,0,,Spanish,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
756,Speed & Majid,2017,Dutch modality exclusivity norms: Simulating perceptual modality in space,Behavior Research Methods,49,2204-2218,10.3758/s13428-017-0852-3,485,,Words,,,,Nouns,0,,Dutch,,,"Visual, auditory, haptic, gustatory",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
757,"Spinelli, Sulpizio, & Burani",2017,"Q2Stress: A database for multiple cues to stress assignmentin Italian",Behavior Research Methods,49,2113-2126,10.3758/s13428-016-0845-7,,,Letters,,,,CVC,0,Q2Stress,Italian,,Adults and kids,Stress,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
758,"Stadthagen-Gonzalez, Imbault, Sanchez, & Brysbaert",2016,"Norms of valence and arousal for 14,031 Spanish Words",Behavior Research Methods,49,111-123,10.3758/s13428-015-0700-2,14031,,Words,,,,,0,,Spanish,,,Prevalance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
759,"Stottinger, Sepahvand, Danckert, & Anderson",2015,Assessing perceptual change with an ambiguousÊfigures task: Normative data for 40 standard picture sets ,Behavior Research Methods,48,201-222,10.3758/s13428-015-0564-5,40,,Pictures,,,,,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,"Strohminger, Gray, Chituc, Heffner, Schein, & Heagins",2015,"The MR2: A multi-racial, mega-resolution database of facial stimuli",Behavior Research Methods,48,1197-1204,10.3758/s13428-015-0641-9,74,,Pictures,,,,Color pictures of faces,1,MR2,English,,,"Age, attractive, mood, trustworthy, masculinity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,"Sung, Chang, Lin, Hsieh, & Chang",2015,CRIE: An automated analyzer for Chinese texts,Behavior Research Methods,48,1238-1251,10.3758/s13428-015-0649-1,,,,,,,Program to analyze text,1,CRIE,Chinese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Sutton & Altarriba,2015,Color associations to emotion and emotion-laden words: A collection of norms for stimulus construction and selection,Behavior Research Methods,48,686-728,10.3758/s13428-015-0598-8,160,,Words,ANEW: Bradley & Lang (1999),,,Color words,0,,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,"Tamaoka, Makioka, Sanders, & Verdonschot",2017,"www.kanjidatabase.com: a new interactive online databasefor psychological and linguistic research on Japanese kanjiand their compound words",Psychological Reports,81,696-708,10.1007/s00426-016-0764-3,2136,27950,Characters,,Characters,,,0,,Japanese,,,Symmetry,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
764,"Terzopoulos, Duncan, Wilson, Niolaki, & Masterson",2016,HelexKids: A word frequency database for Greek and Cypriot primary school children,Behavior Research Methods,49,83-96,10.3758/s13428-015-0698-5,68692,,Words,,,,,1,HelexKids,Multiple,"Greek, Cypriot",Children,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,"Tse, Yap, Chan, Sze, Shaoul, & Lin",2017,"The Chinese Lexicon Project: A megastudy of lexical decisionperformance for 25,000+ traditional Chinese two-charactercompound words",Behavior Research Methods,49,1503-1519,10.3758/s13428-016-0810-5,25286,,Characters,,,,,1,Chinese Lexicon Project,Chinese,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
766,"Vidal, Content, & Chetail",2017,"BACS: The Brussels Artificial Character Sets for studiesin cognitive psychology and neuroscience",Behavior Research Methods,49,2093-2112,10.3758/s13428-016-0844-8,,,Characters,,,,,1,BACS,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,"Vivas, Vivas, Comesana, Coni, & Vorano",2017,Spanish semantic feature production norms for 400 concrete concepts,Behavior Research Methods,49,1095-1106,10.3758/s13428-016-0777-2,400,,Words,,,,,0,,Spanish,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
768,"Volkova, del la Rosa, Bulthoff, & Mohler",2014,The MPI emotional expressions database for narrative scenarios,PLoS One,9,e0113647,10.1371/journal.pone.0113647,1400,,Other,,,,Videos,1,MPI Body Expression Database,English,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,"Wen, Walther, & van Heuven",2016,"Chinese Translation Norms for 1,429 English Words",Behavior Research Methods,49,1006-1019,10.3758/s13428-016-0761-x,1429,,Words,,,,,0,,Multiple,"Chinese, English",,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Wu & Chen,2017,Normative data for Chinese compound remote associate problems,Behavior Research Methods,49,2163-2172,10.3758/s13428-016-0849-3,120,,Words,,,,,0,,Chinese,Mandarin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,"Yao, Zhang, & Wang",2016,"Norms of valence, arousal concreteness, familiarity, imageability, and context availability for 1,100 Chinese words",Behavior Research Methods,49,1374-1385,10.3758/s13428-016-0793-2,1100,,Words,,,,,0,,Chinese,,,Context,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
